,bodyId,instance,type,pre,post,downstream,upstream,mito,size,status,cropped,statusLabel,cellBodyFiber,somaRadius,somaLocation,roiInfo,notes,inputRois,outputRois
2137,2225988117,,,72,57,310,57,19,190536950,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 71, 'post': 56, 'downstream': 307, 'upstream': 56, 'mito': 16, 'dark': 5, 'medium': 11}, 'ME(R)': {'pre': 71, 'post': 56, 'downstream': 307, 'upstream': 56, 'mito': 16, 'dark': 5, 'medium': 11}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2138,2225988308,,,2,1,9,1,1,1217697,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 1, 'downstream': 9, 'upstream': 1, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 1, 'downstream': 9, 'upstream': 1, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2139,2225988313,,,2,7,11,7,1,1707689,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 7, 'downstream': 11, 'upstream': 7, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 7, 'downstream': 11, 'upstream': 7, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2140,2225988571,,,56,62,217,62,19,67799080,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 56, 'post': 61, 'downstream': 217, 'upstream': 61, 'mito': 19, 'dark': 18, 'medium': 1}, 'ME(R)': {'pre': 56, 'post': 61, 'downstream': 217, 'upstream': 61, 'mito': 19, 'dark': 18, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2141,2225988624,,,2,3,10,3,1,1930122,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 3, 'downstream': 10, 'upstream': 3, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 3, 'downstream': 10, 'upstream': 3, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2142,2252248682,,,1,12,6,12,2,4738889,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 1, 'post': 12, 'downstream': 6, 'upstream': 12, 'mito': 2, 'dark': 2}, 'ME(R)': {'pre': 1, 'post': 12, 'downstream': 6, 'upstream': 12, 'mito': 2, 'dark': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2143,2252248703,,,3,9,13,9,3,6028562,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 9, 'downstream': 13, 'upstream': 9, 'mito': 3, 'dark': 3}, 'ME(R)': {'pre': 3, 'post': 9, 'downstream': 13, 'upstream': 9, 'mito': 3, 'dark': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2144,2252249050,,,9,47,41,47,11,27953534,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 9, 'post': 47, 'downstream': 41, 'upstream': 47, 'mito': 11, 'dark': 11}, 'ME(R)': {'pre': 9, 'post': 47, 'downstream': 41, 'upstream': 47, 'mito': 11, 'dark': 11}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2145,2252252939,,,5,19,33,19,15,23368815,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 5, 'post': 19, 'downstream': 33, 'upstream': 19, 'mito': 14, 'dark': 14}, 'ME(R)': {'pre': 5, 'post': 19, 'downstream': 33, 'upstream': 19, 'mito': 14, 'dark': 14}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2146,2252257548,,,3,4,23,4,1,2164166,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 3, 'post': 4, 'downstream': 23, 'upstream': 4, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 3, 'post': 4, 'downstream': 23, 'upstream': 4, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2147,2252589579,,,2,3,11,3,1,1814324,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 3, 'downstream': 11, 'upstream': 3, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 2, 'post': 3, 'downstream': 11, 'upstream': 3, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2148,2252590196,,,11,46,60,46,10,22696802,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 11, 'post': 46, 'downstream': 60, 'upstream': 46, 'mito': 10, 'dark': 7, 'medium': 3}, 'ME(R)': {'pre': 11, 'post': 46, 'downstream': 60, 'upstream': 46, 'mito': 10, 'dark': 7, 'medium': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2149,2252590197,,,17,41,72,41,14,16904052,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 17, 'post': 41, 'downstream': 72, 'upstream': 41, 'mito': 14, 'dark': 14}, 'ME(R)': {'pre': 17, 'post': 41, 'downstream': 72, 'upstream': 41, 'mito': 14, 'dark': 14}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2150,2252590263,,,15,25,89,25,1,10930931,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 15, 'post': 25, 'downstream': 89, 'upstream': 25, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 15, 'post': 25, 'downstream': 89, 'upstream': 25, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2151,2252590321,,,3,10,23,10,2,4100836,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 10, 'downstream': 23, 'upstream': 10, 'mito': 2, 'dark': 2}, 'ME(R)': {'pre': 3, 'post': 10, 'downstream': 23, 'upstream': 10, 'mito': 2, 'dark': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2152,2252590492,,,4,6,16,6,2,2714602,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 4, 'post': 6, 'downstream': 16, 'upstream': 6, 'mito': 2, 'dark': 1, 'medium': 1}, 'ME(R)': {'pre': 4, 'post': 6, 'downstream': 16, 'upstream': 6, 'mito': 2, 'dark': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2153,2252590504,,,2,3,9,3,1,2523038,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 3, 'downstream': 9, 'upstream': 3, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 3, 'downstream': 9, 'upstream': 3, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2154,2252590565,,,2,1,6,1,2,1699473,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 1, 'downstream': 6, 'upstream': 1, 'mito': 2, 'dark': 2}, 'ME(R)': {'pre': 2, 'post': 1, 'downstream': 6, 'upstream': 1, 'mito': 2, 'dark': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2155,2252594323,,,140,476,903,476,83,152671909,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 140, 'post': 476, 'downstream': 903, 'upstream': 476, 'mito': 83, 'dark': 75, 'medium': 8}, 'ME(R)': {'pre': 140, 'post': 476, 'downstream': 903, 'upstream': 476, 'mito': 83, 'dark': 75, 'medium': 8}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2156,2252594687,,,7,44,36,44,14,22273304,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 7, 'post': 44, 'downstream': 36, 'upstream': 44, 'mito': 14, 'dark': 14}, 'ME(R)': {'pre': 7, 'post': 44, 'downstream': 36, 'upstream': 44, 'mito': 14, 'dark': 14}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2157,2252607406,,,18,34,115,34,13,29732913,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 18, 'post': 34, 'downstream': 115, 'upstream': 34, 'mito': 13, 'dark': 11, 'medium': 2}, 'ME(R)': {'pre': 18, 'post': 34, 'downstream': 115, 'upstream': 34, 'mito': 12, 'dark': 10, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2158,2252611026,,,2,1,18,1,0,935761,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 1, 'downstream': 18, 'upstream': 1}, 'ME(R)': {'pre': 2, 'post': 1, 'downstream': 18, 'upstream': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2159,2252930307,,,4,11,17,11,3,5267930,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 4, 'post': 11, 'downstream': 17, 'upstream': 11, 'mito': 3, 'dark': 3}, 'ME(R)': {'pre': 4, 'post': 11, 'downstream': 17, 'upstream': 11, 'mito': 3, 'dark': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2160,2252930529,,,2,5,8,5,1,1849830,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 5, 'downstream': 8, 'upstream': 5, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 5, 'downstream': 8, 'upstream': 5, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2161,2252930955,,,79,79,487,79,17,56859178,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 79, 'post': 79, 'downstream': 487, 'upstream': 79, 'mito': 17, 'dark': 17}, 'ME(R)': {'pre': 79, 'post': 79, 'downstream': 487, 'upstream': 79, 'mito': 17, 'dark': 17}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2162,2252931037,,,55,101,298,101,8,42254700,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 55, 'post': 101, 'downstream': 298, 'upstream': 101, 'mito': 8, 'dark': 8}, 'ME(R)': {'pre': 55, 'post': 101, 'downstream': 298, 'upstream': 101, 'mito': 8, 'dark': 8}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2163,2252931070,,,6,21,23,21,5,6706664,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 6, 'post': 21, 'downstream': 23, 'upstream': 21, 'mito': 5, 'dark': 4, 'medium': 1}, 'ME(R)': {'pre': 6, 'post': 21, 'downstream': 23, 'upstream': 21, 'mito': 5, 'dark': 4, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2164,2252931126,,,5,21,24,21,3,7301754,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 5, 'post': 21, 'downstream': 24, 'upstream': 21, 'mito': 3, 'dark': 3}, 'ME(R)': {'pre': 5, 'post': 21, 'downstream': 24, 'upstream': 21, 'mito': 3, 'dark': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2165,2252931406,,,6,9,33,9,4,13906626,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 6, 'post': 9, 'downstream': 33, 'upstream': 9, 'mito': 4, 'dark': 4}, 'ME(R)': {'pre': 6, 'post': 9, 'downstream': 33, 'upstream': 9, 'mito': 4, 'dark': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2166,2252931521,,,4,16,19,16,2,4874453,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 4, 'post': 16, 'downstream': 19, 'upstream': 16, 'mito': 2, 'dark': 2}, 'ME(R)': {'pre': 4, 'post': 16, 'downstream': 19, 'upstream': 16, 'mito': 2, 'dark': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2167,2252935158,,,3,1,15,1,1,2560344,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 3, 'post': 1, 'downstream': 15, 'upstream': 1, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 3, 'post': 1, 'downstream': 15, 'upstream': 1, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2168,2252936195,,,3,4,10,4,3,1982268,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 3, 'post': 4, 'downstream': 10, 'upstream': 4, 'mito': 3, 'dark': 3}, 'ME(R)': {'pre': 3, 'post': 4, 'downstream': 10, 'upstream': 4, 'mito': 3, 'dark': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2169,2252940345,,,138,188,982,188,39,103713269,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 138, 'post': 188, 'downstream': 982, 'upstream': 188, 'mito': 37, 'dark': 35, 'medium': 2}, 'ME(R)': {'pre': 138, 'post': 188, 'downstream': 982, 'upstream': 188, 'mito': 37, 'dark': 35, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2170,2252944289,,,27,59,116,59,12,19533816,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 27, 'post': 59, 'downstream': 116, 'upstream': 59, 'mito': 12, 'dark': 7, 'medium': 5}, 'ME(R)': {'pre': 27, 'post': 59, 'downstream': 116, 'upstream': 59, 'mito': 12, 'dark': 7, 'medium': 5}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2171,2252944565,,,41,126,191,126,28,39450215,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 41, 'post': 126, 'downstream': 191, 'upstream': 126, 'mito': 28, 'dark': 18, 'medium': 10}, 'ME(R)': {'pre': 41, 'post': 126, 'downstream': 191, 'upstream': 126, 'mito': 28, 'dark': 18, 'medium': 10}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2172,2252948589,,,15,28,70,28,14,39890856,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 15, 'post': 28, 'downstream': 70, 'upstream': 28, 'mito': 12, 'dark': 10, 'medium': 2}, 'ME(R)': {'pre': 15, 'post': 28, 'downstream': 70, 'upstream': 28, 'mito': 11, 'dark': 9, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2173,2252951991,,,7,14,35,14,3,5857991,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 7, 'post': 14, 'downstream': 35, 'upstream': 14, 'mito': 3, 'dark': 2, 'medium': 1}, 'ME(R)': {'pre': 7, 'post': 14, 'downstream': 35, 'upstream': 14, 'mito': 3, 'dark': 2, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2174,2252952032,,,2,5,7,5,1,1881706,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 5, 'downstream': 7, 'upstream': 5, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 2, 'post': 5, 'downstream': 7, 'upstream': 5, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2175,2252952072,,,2,1,8,1,1,1349085,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 1, 'downstream': 8, 'upstream': 1, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 1, 'downstream': 8, 'upstream': 1, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2176,2252952262,,,2,2,6,2,0,967789,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 2, 'downstream': 6, 'upstream': 2}, 'ME(R)': {'pre': 2, 'post': 2, 'downstream': 6, 'upstream': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2177,2252952339,,,2,2,5,2,1,2661997,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 2, 'downstream': 5, 'upstream': 2, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 2, 'downstream': 5, 'upstream': 2, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2178,2252952882,,,2,1,8,1,1,908315,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 1, 'downstream': 8, 'upstream': 1, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 2, 'post': 1, 'downstream': 8, 'upstream': 1, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2179,2252953182,,,1,10,5,10,2,4585158,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 1, 'post': 10, 'downstream': 5, 'upstream': 10, 'mito': 2, 'dark': 2}, 'ME(R)': {'pre': 1, 'post': 10, 'downstream': 5, 'upstream': 10, 'mito': 2, 'dark': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2180,2252957031,,,2,8,16,8,4,7648189,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 8, 'downstream': 16, 'upstream': 8, 'mito': 4, 'dark': 4}, 'ME(R)': {'pre': 2, 'post': 8, 'downstream': 16, 'upstream': 8, 'mito': 4, 'dark': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2181,2252957416,,,2,6,9,6,1,1119042,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 6, 'downstream': 9, 'upstream': 6, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 6, 'downstream': 9, 'upstream': 6, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2182,2252957442,,,2,3,5,3,1,1905668,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 3, 'downstream': 5, 'upstream': 3, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 3, 'downstream': 5, 'upstream': 3, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2183,2252960710,,,7,40,35,40,22,81309306,Traced,True,Leaves,,260.0,"[2734, 28806, 31232]","{'OL(R)': {'pre': 7, 'post': 40, 'downstream': 35, 'upstream': 40, 'mito': 9, 'dark': 8, 'medium': 1}, 'ME(R)': {'pre': 7, 'post': 40, 'downstream': 35, 'upstream': 40, 'mito': 7, 'dark': 7}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2184,2253271954,,,5,3,24,3,1,3540001,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 5, 'post': 3, 'downstream': 24, 'upstream': 3, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 5, 'post': 3, 'downstream': 24, 'upstream': 3, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2185,2253272153,,,2,3,6,3,1,1436489,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 3, 'downstream': 6, 'upstream': 3, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 3, 'downstream': 6, 'upstream': 3, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2186,2253272196,,,3,8,14,8,1,2125558,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 8, 'downstream': 14, 'upstream': 8, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 3, 'post': 8, 'downstream': 14, 'upstream': 8, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2187,2253272392,,,44,152,201,152,28,47807648,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 44, 'post': 152, 'downstream': 201, 'upstream': 152, 'mito': 28, 'dark': 11, 'medium': 17}, 'ME(R)': {'pre': 44, 'post': 152, 'downstream': 201, 'upstream': 152, 'mito': 28, 'dark': 11, 'medium': 17}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2188,2253272417,,,13,8,56,8,3,15499890,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 13, 'post': 8, 'downstream': 56, 'upstream': 8, 'mito': 3, 'dark': 2, 'medium': 1}, 'ME(R)': {'pre': 13, 'post': 8, 'downstream': 56, 'upstream': 8, 'mito': 3, 'dark': 2, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2189,2253277074,,,30,72,195,72,11,25473115,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 30, 'post': 72, 'downstream': 195, 'upstream': 72, 'mito': 11, 'dark': 11}, 'ME(R)': {'pre': 30, 'post': 72, 'downstream': 195, 'upstream': 72, 'mito': 11, 'dark': 11}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2190,2253277441,,,117,326,744,326,78,137023041,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 117, 'post': 326, 'downstream': 744, 'upstream': 326, 'mito': 77, 'dark': 74, 'medium': 3}, 'ME(R)': {'pre': 117, 'post': 326, 'downstream': 744, 'upstream': 326, 'mito': 77, 'dark': 74, 'medium': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2191,2253284339,,,8,23,43,23,6,10293002,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 8, 'post': 23, 'downstream': 43, 'upstream': 23, 'mito': 6, 'dark': 6}, 'ME(R)': {'pre': 8, 'post': 23, 'downstream': 43, 'upstream': 23, 'mito': 6, 'dark': 6}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2192,2253284499,,,6,12,26,12,3,8513354,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 6, 'post': 12, 'downstream': 26, 'upstream': 12, 'mito': 3, 'dark': 1, 'medium': 2}, 'ME(R)': {'pre': 6, 'post': 12, 'downstream': 26, 'upstream': 12, 'mito': 3, 'dark': 1, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2193,2253284645,,,1,25,1,25,26,52766743,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 1, 'post': 25, 'downstream': 1, 'upstream': 25, 'mito': 24, 'dark': 23, 'medium': 1}, 'ME(R)': {'pre': 1, 'post': 25, 'downstream': 1, 'upstream': 25, 'mito': 24, 'dark': 23, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2194,2253284930,,,2,3,6,3,0,703904,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 3, 'downstream': 6, 'upstream': 3}, 'ME(R)': {'pre': 2, 'post': 3, 'downstream': 6, 'upstream': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2195,2253285400,,,15,50,88,50,3,11221462,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 15, 'post': 50, 'downstream': 88, 'upstream': 50, 'mito': 3, 'dark': 2, 'medium': 1}, 'ME(R)': {'pre': 15, 'post': 50, 'downstream': 88, 'upstream': 50, 'mito': 3, 'dark': 2, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2196,2253285450,,,13,47,47,47,4,11940319,Orphan,,Orphan,,,,"{'OL(R)': {'pre': 13, 'post': 47, 'downstream': 47, 'upstream': 47, 'mito': 4, 'dark': 4}, 'ME(R)': {'pre': 13, 'post': 47, 'downstream': 47, 'upstream': 47, 'mito': 4, 'dark': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2197,2253289249,,,3,4,18,4,2,2109602,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 3, 'post': 4, 'downstream': 18, 'upstream': 4, 'mito': 2, 'dark': 2}, 'ME(R)': {'pre': 3, 'post': 4, 'downstream': 18, 'upstream': 4, 'mito': 2, 'dark': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2198,2253293312,,,2,1,4,1,0,565353,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 1, 'downstream': 4, 'upstream': 1}, 'ME(R)': {'pre': 2, 'post': 1, 'downstream': 4, 'upstream': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2199,2253294110,,,9,15,78,15,5,15536472,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 9, 'post': 15, 'downstream': 78, 'upstream': 15, 'mito': 5, 'dark': 5}, 'ME(R)': {'pre': 9, 'post': 15, 'downstream': 78, 'upstream': 15, 'mito': 5, 'dark': 5}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2200,2253297480,,,2,3,8,3,1,1927981,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 3, 'downstream': 8, 'upstream': 3, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 3, 'downstream': 8, 'upstream': 3, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2201,2253298281,,,7,9,63,9,1,2027880,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 7, 'post': 9, 'downstream': 63, 'upstream': 9, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 7, 'post': 9, 'downstream': 63, 'upstream': 9, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2202,2253298323,,,21,14,97,14,7,15468252,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 21, 'post': 14, 'downstream': 97, 'upstream': 14, 'mito': 7, 'dark': 4, 'medium': 3}, 'ME(R)': {'pre': 21, 'post': 14, 'downstream': 97, 'upstream': 14, 'mito': 7, 'dark': 4, 'medium': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2203,2253298421,,,2,11,12,11,2,3734606,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 11, 'downstream': 12, 'upstream': 11, 'mito': 2, 'dark': 1, 'medium': 1}, 'ME(R)': {'pre': 2, 'post': 11, 'downstream': 12, 'upstream': 11, 'mito': 2, 'dark': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2204,2253298621,,,17,42,119,42,2,8885759,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 17, 'post': 42, 'downstream': 119, 'upstream': 42, 'mito': 2, 'dark': 2}, 'ME(R)': {'pre': 17, 'post': 42, 'downstream': 119, 'upstream': 42, 'mito': 2, 'dark': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2205,2253298654,,,1,10,4,10,1,1564075,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 1, 'post': 10, 'downstream': 4, 'upstream': 10, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 1, 'post': 10, 'downstream': 4, 'upstream': 10, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2206,2253302563,,,3,8,16,8,1,2681838,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 8, 'downstream': 16, 'upstream': 8, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 3, 'post': 8, 'downstream': 16, 'upstream': 8, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2207,2253302717,,,4,8,18,8,2,2347261,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 4, 'post': 8, 'downstream': 18, 'upstream': 8, 'mito': 2, 'dark': 2}, 'ME(R)': {'pre': 4, 'post': 8, 'downstream': 18, 'upstream': 8, 'mito': 2, 'dark': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
